Source.Decimal,Source.IP,AMAZON.FLOWS,NETFLIX.FLOWS,YOUTUBE.FLOWS,AMAZON.FLOW.DURATION.MEAN,NETFLIX.FLOW.DURATION.MEAN,YOUTUBE.FLOW.DURATION.MEAN,AMAZON.AVG.PACKET.SIZE,NETFLIX.AVG.PACKET.SIZE,YOUTUBE.AVG.PACKET.SIZE,AMAZON.FLOW.BYTES.PER.SEC,NETFLIX.FLOW.BYTES.PER.SEC,YOUTUBE.FLOW.BYTES.PER.SEC,USER.GROUP
3232292018,192.168.220.178,0,0,3,0,0,65078344,0,0,86.102941,0,0,14845.40802,High Consumption
3232292019,192.168.220.179,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232292020,192.168.220.180,238,0,65,15509880.24,0,15677022.28,365.504753,0,381.846512,19759.34173,0,58973.47888,High Consumption
3232292021,192.168.220.181,0,0,0,0,0,0,0,0,0,0,0,0,High Consumption
3232292022,192.168.220.182,0,0,0,0,0,0,0,0,0,0,0,0,Medium Consumption
3232292023,192.168.220.183,0,0,0,0,0,0,0,0,0,0,0,0,High Consumption
3232292024,192.168.220.184,25,0,35,1714488.76,0,28840124.17,271.93321,0,709.322431,97445.89048,0,405018.8719,High Consumption
3232292025,192.168.220.185,0,29,5,0,18106824.93,42221798.8,0,126.737898,118.559891,0,108841.1,348982.7475,Medium Consumption
3232292026,192.168.220.186,0,0,3,0,0,68725191.33,0,0,79.083835,0,0,31805.54237,High Consumption
3232292027,192.168.220.187,0,0,39,0,0,52389498.59,0,0,271.981195,0,0,19903.79089,High Consumption
3232292031,192.168.220.191,0,0,0,0,0,0,0,0,0,0,0,0,High Consumption
